horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
6,15,5,1.0,0.0037337000591720405,0.003923728618536293,0.004107404978508811,0.004578456739411596,0.005366833282368644,0.0036070143529292054,0.005892417644340009,0.2,-0.00091852355099733,-0.0007543718667224475,-0.0005542680156356283,-0.000105123825597353,-1.9251356925620288e-05,-0.001027958007180585,3.79969555222015e-05
6,30,5,1.0,0.006339280603555153,0.006417005879337356,0.007042520553996123,0.0074860088481316645,0.008010480218595628,0.006287463753033684,0.008360127798904937,0.2,-0.0022827320922058636,-0.0019005761702330926,-0.0002767062481172644,-0.00020962567475080185,0.0002979952280065313,-0.0025375027068543776,0.0006364091631780866
6,45,5,1.0,0.008025001568051016,0.008775148676130051,0.008822057316631327,0.009961549852398388,0.01182934403553162,0.007524903495998325,0.01307454015762044,0.2,-0.002409849773791839,-0.0019067311313105684,-0.00030920784394883327,-0.0002569794097604383,-4.3531918405204074e-05,-0.002745262202112686,9.876640916495205e-05
6,60,5,1.0,0.009944390902727206,0.009992742765990714,0.010514567181027612,0.011744101978025112,0.014629174768548437,0.009912156327218202,0.01655255662889732,0.6,-0.0032435773871193783,-0.002462721311788707,0.00014208253356207123,0.00021597897184899573,0.0005183697112859154,-0.003764148104006493,0.0007199635375771951
6,90,5,1.0,0.012460844221733458,0.01263825479234626,0.012984328738562256,0.0164482152132559,0.01654543315546788,0.01234257050799159,0.016610245116942535,0.2,-0.0037440640636730916,-0.003194255500373444,-0.0027614366744750374,-3.9766332384783e-06,0.0016743721501107259,-0.0041106031058728565,0.002793271339010195
6,120,5,1.0,0.014346874019331279,0.015516797812405114,0.01768607880576334,0.018984249015324473,0.021695438673558165,0.013566924823948723,0.02350289844571396,0.4,-0.004861059635343423,-0.0016778973989659551,-0.001350905377208278,0.002806836366511689,0.003810284885120652,-0.006983167792928402,0.004479250564193293
7,15,5,1.0,0.003097634717076847,0.0031651934031020623,0.003556531524360196,0.004110480071188305,0.00459423011375506,0.003052595593060037,0.004916730142132897,0.4,-0.0006997425656448452,-0.00046945953426980047,-0.00018942544593758548,7.230689870696416e-05,0.0003349848034131853,-0.0008532645865615418,0.000510103406550666
7,30,5,1.0,0.0051442794480893285,0.005389851548093905,0.006065913220329566,0.006613948173812334,0.006868182088986696,0.004980564714752944,0.007037671365769604,0.2,-0.0017961382919832402,-0.0013447856405466307,-0.0004079615370551348,-0.00040630992926837806,0.00019137895787386678,-0.0020970400596076466,0.0005898382159686966
7,45,5,1.0,0.006722486703952635,0.006759129475264913,0.007805073060099144,0.008504623409529066,0.009967161242877243,0.006698058189744449,0.01094218646510936,0.4,-0.0016201970205237171,-0.0015611702057158894,-0.00032103265324567865,0.00010269491182191004,0.0004687258180196441,-0.0016595482303956022,0.0007127464221514668
7,60,5,1.0,0.008391439004064916,0.008464212833712015,0.008947229870621465,0.011208723761236716,0.01279938378597607,0.008342923117633516,0.013859823802468973,0.2,-0.002131278540190573,-0.0020221581810160316,-0.00017668908523438276,-2.2670424890236518e-05,0.0009525633469864793,-0.002204025446306934,0.0016027191949042896
