date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1967-11-27,1269.05,Nikkei 225,1967,11,27,196711,19674,196748,1.0007018041887459,False,0.041666666666666664,75.76388888888889,0.0,495.3763776929217,571.1402665818106,139.11111111111111,1.6580117118408868,1829.74,False,1829.74,-0.30643151486003484,False
1967-11-28,1275.77,Nikkei 225,1967,11,28,196711,19674,196748,1.0052952996335842,False,0.041666666666666664,75.80555555555556,0.0,497.9995440442054,573.805099599761,139.11111111111111,1.669895771693343,1829.74,False,1829.74,-0.3027588619148076,False
1967-11-29,1285.68,Nikkei 225,1967,11,29,196711,19674,196748,1.0077678578427147,False,0.041666666666666664,75.84722222222223,0.0,501.8679337080775,577.7151559302997,139.11111111111111,1.6875680834129079,1829.74,False,1829.74,-0.29734279187206925,False
1967-11-30,1277.27,Nikkei 225,1967,11,30,196711,19674,196748,0.9934587144546076,False,0.041666666666666664,75.88888888888889,0.0,498.58507224761695,574.4739611365059,139.11111111111111,1.6719719122628178,1829.74,False,1829.74,-0.30193907331096226,False
1967-12-01,1284.88,Nikkei 225,1967,12,1,196712,19674,196748,1.0059580198391884,False,0.041666666666666664,75.93055555555556,0.0,501.5556519995914,577.486207555147,139.11111111111111,1.6854619223645662,1829.74,False,1829.74,-0.29778001246078667,False
1967-12-02,1288.36,Nikkei 225,1967,12,2,196712,19674,196748,1.0027084241329929,False,0.041666666666666664,75.97222222222223,0.0,502.9140774315061,578.8862996537283,139.11111111111111,1.691451218847245,1829.74,False,1829.74,-0.2958781028998656,False
1967-12-04,1294.93,Nikkei 225,1967,12,4,196712,19674,196749,1.0050995063491572,False,0.041666666666666664,76.01388888888889,0.0,505.47869096244864,581.4925798513375,139.11111111111111,1.7030451126151656,1829.74,False,1829.74,-0.2922874288150229,False
1967-12-05,1279.34,Nikkei 225,1967,12,5,196712,19674,196749,0.9879607391905353,False,0.041666666666666664,76.05555555555556,0.0,499.3931011683249,575.4486567238805,139.11111111111111,1.6744321768731858,1829.74,False,1829.74,-0.3008077650376557,False
1967-12-06,1274.61,Nikkei 225,1967,12,6,196712,19674,196749,0.9963027811215157,False,0.041666666666666664,76.09722222222223,0.0,497.5467355669005,573.6439577891227,139.11111111111111,1.665528555070464,1829.74,False,1829.74,-0.303392831768448,False
1967-12-07,1277.03,Nikkei 225,1967,12,7,196712,19674,196749,1.0018986199700302,False,0.041666666666666664,76.13888888888889,0.0,498.49138773507116,574.6302766239601,139.11111111111111,1.6695947810636937,1829.74,False,1829.74,-0.3020702394875775,False
1967-12-08,1260.63,Nikkei 225,1967,12,8,196712,19674,196749,0.9871577018550858,False,0.041666666666666664,76.18055555555556,0.0,492.08961271110536,568.2701682666609,139.11111111111111,1.6395362954131723,1829.74,False,1829.74,-0.31103326155628663,False
1967-12-09,1256.26,Nikkei 225,1967,12,9,196712,19674,196749,0.9965334792920999,False,0.041666666666666664,76.22222222222223,0.0,490.38377387849977,566.605996100722,139.11111111111111,1.6312971955141888,1829.74,False,1829.74,-0.31342157902215617,False
1967-12-11,1250.14,Nikkei 225,1967,12,11,196712,19674,196750,0.9951283969878848,False,0.041666666666666664,76.26388888888889,0.0,487.9948188085808,564.2587076974697,139.11111111111111,1.6198895308065917,1829.74,False,1829.74,-0.3167663165258452,False
