horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
6,30,5,1.0,0.004286411398397227,0.005108337297827337,0.005143167999282161,0.006246636022916752,0.008144770177137061,0.0037384607987771545,0.009410192946617268,0.6,-0.0013409577357481161,-0.0009178572549861652,5.725312746673872e-05,0.00020098109506827555,0.00035674530178479995,-0.0016230247229227501,0.0004605881062624828
6,45,5,1.0,0.005592111778965192,0.005786672126326442,0.0067753684833549155,0.00848188917160364,0.010436458047535213,0.005462404880724359,0.011739503964822928,0.4,-0.001959730715341257,-0.0010930792286443225,-0.0007375899512729323,0.0010599548079841536,0.0014551273287398915,-0.002537498373139213,0.0017185756759103832
6,60,5,1.0,0.006855976541043018,0.007807155695094048,0.008981491323460933,0.009481527295146508,0.011296251663235913,0.006221857105008999,0.012506067908628848,0.4,-0.001845814771227072,-0.0008487318590868487,-0.00033547847416959264,7.691803102427563e-05,0.00021304516451676748,-0.002510536712653888,0.00030379658684509536
6,90,5,1.0,0.008762496558689437,0.010275337916702876,0.011220306346097608,0.01354606260233493,0.016448343352373173,0.007753935653347144,0.018383197185732003,0.4,-0.0025556654432833613,-0.0003685421051069504,-0.0002506755717908149,0.0034020944298387423,0.0044591757731512255,-0.004013747668734302,0.00516389666869288
6,120,5,1.0,0.010528095250182678,0.011177823707274381,0.01381473862513638,0.014500235270652029,0.018373737766177678,0.010094942945454877,0.020956072763194777,0.6,-0.003526573535388655,-0.0015337574013576383,0.0002413162474521613,0.0007281844268831605,0.0015884142740983267,-0.004855117624742666,0.002161900838908437
7,15,5,1.0,0.002189206500611762,0.002451313607231387,0.0025948138480622607,0.003869441518280392,0.004075683290010979,0.0020144684295320125,0.004213177804498036,0.4,-0.0004169391331763084,-0.0003572078722595684,-0.0003339534590443005,7.311370668161565e-05,9.88593540050653e-05,-0.00045675997378746835,0.00011602311888736505
7,30,5,1.0,0.0037253653184750046,0.00429326813498454,0.004523454697722418,0.006072927650896065,0.006836079397481232,0.003346763440801981,0.0073448472285380095,0.4,-0.0009214991137183493,-0.0006676397826330671,-0.00038609942274137055,0.00014948228610300873,0.00042267517777896393,-0.001090738667775204,0.0006048037722296007
7,45,5,1.0,0.005067039292319863,0.005405163008247449,0.005746875851554867,0.008106452505505346,0.008731595531803383,0.004841623481701474,0.009148357549335406,0.0,-0.0014836192523870473,-0.00045428811252024026,-0.00038060114117888233,-0.00014465244639361163,-0.00011423254456923714,-0.002169840012298252,-9.395261001965416e-05
7,60,5,1.0,0.006199752772291234,0.0071412074467965825,0.0077272934837950835,0.009701726815615874,0.010572555321211841,0.005572116322621001,0.011153107658275818,0.4,-0.0011246539906204056,-0.0002068311868139716,-2.1393585856177566e-06,0.000682694525835692,0.0009822905065976606,-0.001736535859824695,0.001182021160438973
7,90,5,1.0,0.007706675709523392,0.009081621252063465,0.00974896658972968,0.013212776800481718,0.013828816561567647,0.006790045347830009,0.014239509735624933,0.6,-0.0013756434602576915,-3.491031989022453e-05,0.0001245068493258561,0.00046813845779758445,0.0013771346762996295,-0.002269465553836003,0.001983132155300993
7,120,5,1.0,0.009905016749228678,0.010831035977572734,0.012661312038953376,0.015219308717850155,0.016028323225003804,0.009287670596999309,0.016567666229772904,0.8,-0.0005562461356867221,0.0011666562723011697,0.001214270665254813,0.001429532760665042,0.0019629143321329592,-0.0017048477410119833,0.0023185020464449035
8,15,5,1.0,0.0020347873942885286,0.002415579193879247,0.0024769080580810954,0.003349752254637073,0.0036515209076939835,0.001780926194561383,0.003852700009731924,0.4,-0.000273540573862574,-0.00019614998550454565,-0.00016321806268448924,0.0002617191677669606,0.0003368744835830606,-0.00032513429943459293,0.0003869780274604606
8,30,5,1.0,0.0034664241373227435,0.004235214054455483,0.004301020168279268,0.0057703504882067325,0.0059923884598922506,0.002953897525900917,0.006140413774349263,0.6,-0.0005996108654328757,-0.000405726077527202,0.00010002727154390101,0.00020101645926329237,0.000747908011901255,-0.000728867390703325,0.0011125023803265632
8,45,5,1.0,0.004776290808822692,0.005446465219206553,0.005555253489411882,0.007866846369703362,0.007914683265165668,0.004329507868566784,0.007946574528807204,0.4,-0.000820316877707139,-0.00048004363577636155,-7.16480139393294e-05,2.158183519862522e-05,0.0004047006393774311,-0.0010471657056609907,0.000660113175496635
8,60,5,1.0,0.0057207838526740495,0.0067970990052712565,0.00695226053034359,0.009146241934159471,0.009409431029182702,0.005003240417609245,0.009584890425864856,0.6,-0.0008996743447732935,-1.3154288286409965e-05,0.00018608898128547047,0.0003665801067467278,0.00048797279543955074,-0.0014906877157645493,0.0005689012545680994
8,90,5,1.0,0.007329125095912081,0.009103844514498416,0.009287794826962736,0.012430975308161063,0.012795906757529086,0.006145978816854525,0.0130391943904411,0.8,-0.00016647690103397392,0.0001003170567449585,0.0002472721011227419,0.00027093799527144746,0.002286043094865287,-0.00034433953955326224,0.0036294464945945126
8,120,5,1.0,0.00929894869965966,0.010533360497786415,0.010694538140788024,0.013978169184989842,0.014255153665144248,0.008476007500908489,0.014439809985247187,0.8,-0.0006752289759301977,0.001103592266247122,0.0011576695238345591,0.0014531421653964927,0.0018601394759214518,-0.0018611098040484109,0.0021314710162714245
9,15,5,1.0,0.0017455518837465433,0.001977298184837384,0.0021549299619247897,0.003078126073562615,0.003235203952347199,0.001591054349685983,0.003339922538203588,0.2,-0.0003385073568032304,-0.000247116265731373,-0.0002424854984470759,-9.986862622324288e-06,1.9125405654873977e-05,-0.00039943475085113533,3.853358450633948e-05
