date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag
2005-09-27,2116.42,Nasdaq Composite,2005,9,27,200509,20053,200539,0.9976242776201295,False,0.047619047619047616,35.5527950310559,0.0,22634.855840679946,22670.408635711003,633.3043478260867,32.89424614480502,5048.62,False
2005-09-28,2115.4,Nasdaq Composite,2005,9,28,200509,20053,200539,0.9995180540724431,False,0.047619047619047616,35.600414078674945,0.0,22623.947064086693,22659.54747816537,633.3043478260867,32.87559600209817,5048.62,False
2005-09-29,2141.22,Nasdaq Composite,2005,9,29,200509,20053,200539,1.0122057294128768,False,0.047619047619047616,35.648033126293996,0.0,22900.08884020218,22935.736873328475,633.3043478260867,33.286053127840134,5048.62,False
2005-09-30,2151.69,Nasdaq Composite,2005,9,30,200509,20053,200539,1.0048897357581192,False,0.047619047619047616,35.69565217391304,0.0,23012.064223468227,23047.75987564214,633.3043478260867,33.45106109961458,5048.62,False
2005-10-03,2155.43,Nasdaq Composite,2005,10,3,200510,20054,200540,1.0017381686023543,False,0.047619047619047616,35.74327122153209,0.0,23052.06307097682,23087.80634219835,633.3043478260867,33.50846499545663,5048.62,False
2005-10-04,2139.36,Nasdaq Composite,2005,10,4,200510,20054,200540,0.9925444110919864,False,0.047619047619047616,35.790890269151134,0.0,22880.196365238015,22915.987255507167,633.3043478260867,33.249215882545776,5048.62,False
2005-10-05,2103.02,Nasdaq Composite,2005,10,5,200510,20054,200540,0.9830136115473785,False,0.047619047619047616,35.838509316770185,0.0,22491.544461905825,22527.382971222596,633.3043478260867,32.66602920549919,5048.62,False
2005-10-06,2084.08,Nasdaq Composite,2005,10,6,200510,20054,200540,0.990993904004717,False,0.047619047619047616,35.886128364389236,0.0,22288.983453399727,22324.869581764116,633.3043478260867,32.361009123820295,5048.62,False
2005-10-07,2090.35,Nasdaq Composite,2005,10,7,200510,20054,200540,1.0030085217458062,False,0.047619047619047616,35.93374741200828,0.0,22356.040344811194,22391.9740922232,633.3043478260867,32.458905360515686,5048.62,False
2005-10-10,2078.92,Nasdaq Composite,2005,10,10,200510,20054,200541,0.994532016169541,False,0.047619047619047616,35.98136645962733,0.0,22233.79787769268,22269.779244152305,633.3043478260867,32.27394977781562,5048.62,False
2005-10-11,2061.09,Nasdaq Composite,2005,10,11,200510,20054,200541,0.9914234313970716,False,0.047619047619047616,36.028985507246375,0.0,22043.108184891,22079.137170398248,633.3043478260867,31.986758720714526,5048.62,False
2005-10-12,2037.47,Nasdaq Composite,2005,10,12,200510,20054,200541,0.9885400443454676,False,0.047619047619047616,36.076604554865426,0.0,21790.49514260409,21826.571747158956,633.3043478260867,31.607100141590543,5048.62,False
2005-10-13,2047.22,Nasdaq Composite,2005,10,13,200510,20054,200541,1.0047853465327097,False,0.047619047619047616,36.12422360248447,0.0,21894.770212980777,21930.89443658326,633.3043478260867,31.760619090073178,5048.62,False
2005-10-14,2064.83,Nasdaq Composite,2005,10,14,200510,20054,200541,1.008601908930159,False,0.047619047619047616,36.17184265010352,0.0,22083.107032399595,22119.2788750497,633.3043478260867,32.03967966256803,5048.62,False
2005-10-17,2070.3,Nasdaq Composite,2005,10,17,200510,20054,200542,1.0026491284996828,False,0.047619047619047616,36.219461697722565,0.0,22141.60802060067,22177.82748229839,633.3043478260867,32.124777889634885,5048.62,False
2005-10-18,2056.0,Nasdaq Composite,2005,10,18,200510,20054,200542,0.9930927884847606,False,0.047619047619047616,36.267080745341616,0.0,21988.67125071486,22024.938331460202,633.3043478260867,31.89408327719682,5048.62,False
2005-10-19,2091.24,Nasdaq Composite,2005,10,19,200510,20054,200542,1.0171400778210116,False,0.047619047619047616,36.31469979296066,0.0,22365.55878713275,22401.873486925713,633.3043478260867,32.45465390594796,5048.62,False
2005-10-20,2068.11,Nasdaq Composite,2005,10,20,200510,20054,200542,0.9889395765191945,False,0.047619047619047616,36.36231884057971,0.0,22118.18623556221,22154.54855440279,633.3043478260867,32.08294955859054,5048.62,False
2005-10-21,2082.21,Nasdaq Composite,2005,10,21,200510,20054,200542,1.006817819168226,False,0.047619047619047616,36.409937888198755,0.0,22268.984029645417,22305.393967533615,633.3043478260867,32.30583570237529,5048.62,False
2005-10-24,2115.83,Nasdaq Composite,2005,10,24,200510,20054,200543,1.0161463060882427,False,0.047619047619047616,36.457556935817806,0.0,22628.545862062263,22665.00341899808,633.3043478260867,32.840389036541765,5048.62,False
2005-10-25,2109.45,Nasdaq Composite,2005,10,25,200510,20054,200543,0.9969846348714215,False,0.047619047619047616,36.50517598343685,0.0,22560.31253395936,22596.817709942796,633.3043478260867,32.73618455202609,5048.62,False
2005-10-26,2100.05,Nasdaq Composite,2005,10,26,200510,20054,200543,0.995543862144161,False,0.047619047619047616,36.5527950310559,0.0,22459.780671237226,22496.333466268283,633.3043478260867,32.583777834053755,5048.62,False
2005-10-27,2063.81,Nasdaq Composite,2005,10,27,200510,20054,200543,0.9827432680174281,False,0.047619047619047616,36.600414078674945,0.0,22072.198255806332,22108.798669885007,633.3043478260867,32.00289821350479,5048.62,False
2005-10-28,2089.88,Nasdaq Composite,2005,10,28,200510,20054,200543,1.0126319767808083,False,0.047619047619047616,36.648033126293996,0.0,22351.013751675076,22387.66178480137,633.3043478260867,32.416795613108896,5048.62,False
2005-10-31,2120.3,Nasdaq Composite,2005,10,31,200510,20054,200544,1.0145558596665838,False,0.047619047619047616,36.69565217391304,0.0,22676.351971250344,22713.047623424256,633.3043478260867,32.900071079737714,5048.62,False
2005-11-01,2114.05,Nasdaq Composite,2005,11,1,200511,20054,200544,0.9970523039192567,False,0.047619047619047616,36.74327122153209,0.0,22609.508977419133,22646.252248640663,633.3043478260867,32.79797436013462,5048.62,False
2005-11-02,2144.31,Nasdaq Composite,2005,11,2,200511,20054,200544,1.0143137579527446,False,0.047619047619047616,36.790890269151134,0.0,22933.136016352317,22969.92690662147,633.3043478260867,33.27860041494109,5048.62,False
2005-11-03,2160.22,Nasdaq Composite,2005,11,3,200511,20054,200544,1.0074196361533547,False,0.047619047619047616,36.838509316770185,0.0,23103.291541449045,23140.130050765816,633.3043478260867,33.53014503418478,5048.62,False
2005-11-04,2169.43,Nasdaq Composite,2005,11,4,200511,20054,200544,1.0042634546481377,False,0.047619047619047616,36.886128364389236,0.0,23201.79137715872,23238.67750552311,633.3043478260867,33.67473551342798,5048.62,False
2005-11-07,2178.24,Nasdaq Composite,2005,11,7,200511,20054,200545,1.0040609745417,False,0.047619047619047616,36.93374741200828,0.0,23296.013261263193,23332.9470086752,633.3043478260867,33.812922712765854,5048.62,False
2005-11-08,2172.07,Nasdaq Composite,2005,11,8,200511,20054,200545,0.9971674379315413,False,0.047619047619047616,36.98136645962733,0.0,23230.02585775303,23267.007224212655,633.3043478260867,33.71207386391489,5048.62,False
2005-11-09,2175.81,Nasdaq Composite,2005,11,9,200511,20054,200545,1.0017218597927322,False,0.047619047619047616,37.028985507246375,0.0,23270.024705261625,23307.053690768873,633.3043478260867,33.76934911601524,5048.62,False
2005-11-10,2196.68,Nasdaq Composite,2005,11,10,200511,20054,200545,1.0095918301689946,False,0.047619047619047616,37.076604554865426,0.0,23493.2268302628,23530.303434817666,633.3043478260867,34.099898574454556,5048.62,False
2005-11-11,2202.47,Nasdaq Composite,2005,11,11,200511,20054,200545,1.0026357958373546,False,0.047619047619047616,37.12422360248447,0.0,23555.150179748034,23592.27440335052,633.3043478260867,34.18984036297756,5048.62,False
2005-11-14,2200.95,Nasdaq Composite,2005,11,14,200511,20054,200546,0.9993098657416446,False,0.047619047619047616,37.17184265010352,0.0,23538.893963648283,23576.065806298386,633.3043478260867,34.163166330416644,5048.62,False
2005-11-15,2186.74,Nasdaq Composite,2005,11,15,200511,20054,200546,0.9935436970399145,False,0.047619047619047616,37.219461697722565,0.0,23386.919732873645,23424.139194571366,633.3043478260867,33.934090127547684,5048.62,False
2005-11-16,2187.93,Nasdaq Composite,2005,11,16,200511,20054,200546,1.00054418906683,False,0.047619047619047616,37.267080745341616,0.0,23399.646638899103,23436.913719644446,633.3043478260867,33.95065957339395,5048.62,False
2005-11-17,2220.46,Nasdaq Composite,2005,11,17,200511,20054,200546,1.0148679345317264,False,0.047619047619047616,37.31469979296066,0.0,23747.551053191786,23784.865752984748,633.3043478260867,34.46702980988993,5048.62,False
2005-11-18,2227.07,Nasdaq Composite,2005,11,18,200511,20054,200546,1.0029768606504958,False,0.047619047619047616,37.36231884057971,0.0,23818.244203467675,23855.606522308255,633.3043478260867,34.56998984439602,5048.62,False
2005-11-21,2241.67,Nasdaq Composite,2005,11,21,200511,20054,200547,1.0065556987431916,False,0.047619047619047616,37.409937888198755,0.0,23974.38943705738,24011.799374945578,633.3043478260867,34.80033985614891,5048.62,False
2005-11-22,2253.56,Nasdaq Composite,2005,11,22,200511,20054,200547,1.005304081332221,False,0.047619047619047616,37.457556935817806,0.0,24101.551548521868,24139.009105457684,633.3043478260867,34.98744790675931,5048.62,False
2005-11-23,2259.98,Nasdaq Composite,2005,11,23,200511,20054,200547,1.002848825857754,False,0.047619047619047616,37.50517598343685,0.0,24170.212671785288,24207.717847768723,633.3043478260867,35.08731985540877,5048.62,False
2005-11-25,2263.01,Nasdaq Composite,2005,11,25,200511,20054,200547,1.0013407198293791,False,0.047619047619047616,37.5527950310559,0.0,24202.61815519466,24240.170950225718,633.3043478260867,35.133133869586906,5048.62,False
2005-11-28,2239.37,Nasdaq Composite,2005,11,28,200511,20054,200548,0.9895537359534424,False,0.047619047619047616,37.600414078674945,0.0,23949.79121532749,23987.391629406164,633.3043478260867,34.75379545869328,5048.62,False
2005-11-29,2232.71,Nasdaq Composite,2005,11,29,200511,20054,200548,0.9970259492625159,False,0.047619047619047616,37.648033126293996,0.0,23878.563321100955,23916.21135422725,633.3043478260867,34.64516951304276,5048.62,False
2005-11-30,2232.82,Nasdaq Composite,2005,11,30,200511,20054,200548,1.0000492674821182,False,0.047619047619047616,37.69565217391304,0.0,23879.739757792388,23917.4354099663,633.3043478260867,34.64446409831045,5048.62,False
2005-12-01,2267.17,Nasdaq Composite,2005,12,1,200512,20054,200548,1.015384133069392,False,0.047619047619047616,37.74327122153209,0.0,24247.10885188872,24284.85212311025,633.3043478260867,35.18946172192134,5048.62,False
2005-12-02,2273.37,Nasdaq Composite,2005,12,2,200512,20054,200548,1.002734686856301,False,0.047619047619047616,37.790890269151134,0.0,24313.417101769275,24351.207992038428,633.3043478260867,35.285770796339115,5048.62,False
2005-12-05,2257.64,Nasdaq Composite,2005,12,5,200512,20054,200549,0.9930807567619877,False,0.047619047619047616,37.838509316770185,0.0,24145.186654894886,24183.025164211656,633.3043478260867,35.03260454437668,5048.62,False
2005-12-06,2260.76,Nasdaq Composite,2005,12,6,200512,20054,200549,1.0013819740968446,False,0.047619047619047616,37.886128364389236,0.0,24178.554677415428,24216.440805779817,633.3043478260867,35.0798337652626,5048.62,False
2005-12-07,2252.01,Nasdaq Composite,2005,12,7,200512,20054,200549,0.9961296201277446,False,0.047619047619047616,37.93374741200828,0.0,24084.974486051735,24122.908233463742,633.3043478260867,34.93793082454163,5048.62,False
2005-12-08,2246.46,Nasdaq Composite,2005,12,8,200512,20054,200549,0.9975355349221361,False,0.047619047619047616,37.98136645962733,0.0,24025.617907529617,24063.599273989243,633.3043478260867,34.84703020172904,5048.62,False
2005-12-09,2256.73,Nasdaq Composite,2005,12,9,200512,20054,200549,1.004571637153566,False,0.047619047619047616,38.028985507246375,0.0,24135.45431499306,24173.48330050031,633.3043478260867,35.00816777631626,5048.62,False
2005-12-12,2260.95,Nasdaq Composite,2005,12,12,200512,20054,200550,1.0018699622905707,False,0.047619047619047616,38.076604554865426,0.0,24180.58670442789,24218.663308982756,633.3043478260867,35.07290797139074,5048.62,False
2005-12-13,2265.0,Nasdaq Composite,2005,12,13,200512,20054,200550,1.001791282425529,False,0.047619047619047616,38.12422360248447,0.0,24223.90096443051,24262.025188032996,633.3043478260867,35.13493113111299,5048.62,False
2005-12-14,2262.59,Nasdaq Composite,2005,12,14,200512,20054,200550,0.998935982339956,False,0.047619047619047616,38.17184265010352,0.0,24198.1263060092,24236.2981486593,633.3043478260867,35.09405440194636,5048.62,False
2005-12-15,2260.62,Nasdaq Composite,2005,12,15,200512,20054,200550,0.9991293164028833,False,0.047619047619047616,38.219461697722565,0.0,24177.057394353596,24215.276856051318,633.3043478260867,35.06019103510693,5048.62,False
2005-12-16,2252.48,Nasdaq Composite,2005,12,16,200512,20054,200550,0.9963992179136698,False,0.047619047619047616,38.267080745341616,0.0,24090.001079187834,24128.268159933177,633.3043478260867,34.9280742649505,5048.62,False
2005-12-19,2222.74,Nasdaq Composite,2005,12,19,200512,20054,200551,0.9867967751101008,False,0.047619047619047616,38.31469979296066,0.0,23771.9353773414,23810.250077134362,633.3043478260867,34.452017273101376,5048.62,False
2005-12-20,2222.41,Nasdaq Composite,2005,12,20,200512,20054,200551,0.99985153459244,False,0.047619047619047616,38.36231884057971,0.0,23768.406067267115,23806.768386107695,633.3043478260867,34.44432017782785,5048.62,False
2005-12-21,2231.65,Nasdaq Composite,2005,12,21,200512,20054,200551,1.0041576486786867,False,0.047619047619047616,38.409937888198755,0.0,23867.226749347177,23905.636687235376,633.3043478260867,34.58899549354481,5048.62,False
2005-12-22,2246.49,Nasdaq Composite,2005,12,22,200512,20054,200551,1.0066497882732506,False,0.047619047619047616,38.457556935817806,0.0,24025.938753899998,24064.396310835815,633.3043478260867,34.8228058784683,5048.62,False
2005-12-23,2249.41,Nasdaq Composite,2005,12,23,200512,20054,200551,1.0012998054743178,False,0.047619047619047616,38.50517598343685,0.0,24057.167800617946,24095.67297660138,633.3043478260867,34.86682254810244,5048.62,False
2005-12-27,2226.88,Nasdaq Composite,2005,12,27,200512,20054,200552,0.989984040259446,False,0.047619047619047616,38.5527950310559,0.0,23816.212176455203,23854.76497148626,633.3043478260867,34.50571014254814,5048.62,False
2005-12-28,2228.93,Nasdaq Composite,2005,12,28,200512,20054,200552,1.0009205704842647,False,0.047619047619047616,38.600414078674945,0.0,23838.136678431834,23876.73709251051,633.3043478260867,34.53589503491998,5048.62,False
2005-12-29,2218.15,Nasdaq Composite,2005,12,29,200512,20054,200552,0.9951635986773925,False,0.047619047619047616,38.648033126293996,0.0,23722.84588267177,23761.493915798063,633.3043478260867,34.361871747697506,5048.62,False
2005-12-30,2205.32,Nasdaq Composite,2005,12,30,200512,20054,200552,0.994215900637919,False,0.047619047619047616,38.69565217391304,0.0,23585.630584935057,23624.32623710897,633.3043478260867,34.15524737665027,5048.62,False
2006-01-03,2243.74,Nasdaq Composite,2006,1,3,200601,20061,200601,1.01742150798977,False,0.05,38.745652173913044,0.0,23996.527836614267,24035.273488788178,633.3043478260867,34.764115004520775,5048.62,False
2006-01-04,2263.46,Nasdaq Composite,2006,1,4,200601,20061,200601,1.0087888971092909,False,0.05,38.79565217391304,0.0,24207.430850750505,24246.22650292442,633.3043478260867,35.07532584871958,5048.62,False
2006-01-05,2276.87,Nasdaq Composite,2006,1,5,200601,20061,200601,1.0059245579776095,False,0.05,38.845652173913045,0.0,24350.84917831475,24389.694830488665,633.3043478260867,35.2860891623725,5048.62,False
2006-01-06,2305.62,Nasdaq Composite,2006,1,6,200601,20061,200601,1.0126269835344135,False,0.05,38.89565217391304,0.0,24658.326949938317,24697.22260211223,633.3043478260867,35.74088456130949,5048.62,False
2006-01-09,2318.68,Nasdaq Composite,2006,1,9,200601,20061,200602,1.0056644199824776,False,0.05,38.94565217391304,0.0,24798.002069848015,24836.947722021927,633.3043478260867,35.94599884272509,5048.62,False
2006-01-10,2320.32,Nasdaq Composite,2006,1,10,200601,20061,200602,1.0007072989804546,False,0.05,38.995652173913044,0.0,24815.54167142933,24854.537323603243,633.3043478260867,35.96941443344229,5048.62,False
2006-01-11,2331.36,Nasdaq Composite,2006,1,11,200601,20061,200602,1.0047579644187008,False,0.05,39.04565217391304,0.0,24933.613135732776,24972.65878790669,633.3043478260867,36.14234965108456,5048.62,False
2006-01-12,2316.68,Nasdaq Composite,2006,1,12,200601,20061,200602,0.9937032461739069,False,0.05,39.095652173913045,0.0,24776.612311822028,24815.70796399594,633.3043478260867,35.906168893509744,5048.62,False
2006-01-13,2317.04,Nasdaq Composite,2006,1,13,200601,20061,200602,1.0001553947890949,False,0.05,39.14565217391304,0.0,24780.462468266705,24819.60812044062,633.3043478260867,35.90922465676352,5048.62,False
2006-01-17,2302.68,Nasdaq Composite,2006,1,17,200601,20061,200603,0.9938024375927907,False,0.05,39.19565217391304,0.0,24626.884005640117,24666.07965781403,633.3043478260867,35.678185364779246,5048.62,False
2006-01-18,2279.63,Nasdaq Composite,2006,1,18,200601,20061,200603,0.9899899247832961,False,0.05,39.245652173913044,0.0,24380.367044390616,24419.612696564527,633.3043478260867,35.30899218878081,5048.62,False
2006-01-19,2301.81,Nasdaq Composite,2006,1,19,200601,20061,200603,1.0097296491097238,False,0.05,39.29565217391304,0.0,24617.57946089881,24656.875113072725,633.3043478260867,35.659047149974334,5048.62,False
2006-01-20,2247.7,Nasdaq Composite,2006,1,20,200601,20061,200603,0.9764924124927774,False,0.05,39.345652173913045,0.0,24038.879557505723,24078.225209679636,633.3043478260867,34.79606810329242,5048.62,False
2006-01-23,2248.47,Nasdaq Composite,2006,1,23,200601,20061,200604,1.0003425724073498,False,0.05,39.39565217391304,0.0,24047.11461434573,24086.510266519643,633.3043478260867,34.805723601188724,5048.62,False
2006-01-24,2265.25,Nasdaq Composite,2006,1,24,200601,20061,200604,1.0074628525174898,False,0.05,39.44565217391304,0.0,24226.574684183764,24266.020336357677,633.3043478260867,35.069892733344766,5048.62,False
2006-01-25,2260.64,Nasdaq Composite,2006,1,25,200601,20061,200604,0.9979649045359231,False,0.05,39.495652173913044,0.0,24177.271291933863,24216.766944107774,633.3043478260867,34.994005564964006,5048.62,False
2006-01-26,2283.0,Nasdaq Composite,2006,1,26,200601,20061,200604,1.0098910043173615,False,0.05,39.54565217391304,0.0,24416.4087866644,24455.954438838315,633.3043478260867,35.34681494959995,5048.62,False
2006-01-27,2304.23,Nasdaq Composite,2006,1,27,200601,20061,200604,1.0092991677617171,False,0.05,39.595652173913045,0.0,24643.461068110257,24683.05672028417,633.3043478260867,35.68161200815007,5048.62,False
2006-01-30,2306.78,Nasdaq Composite,2006,1,30,200601,20061,200605,1.001106660359426,False,0.05,39.64565217391304,0.0,24670.733009593394,24710.378661767307,633.3043478260867,35.71948682928497,5048.62,False
2006-01-31,2305.82,Nasdaq Composite,2006,1,31,200601,20061,200605,0.9995838354762916,False,0.05,39.69565217391304,0.0,24660.46592574092,24700.16157791483,633.3043478260867,35.70157738174568,5048.62,False
2006-02-01,2310.56,Nasdaq Composite,2006,2,1,200602,20061,200605,1.0020556678318342,False,0.05263157894736842,39.74828375286041,0.0,24711.159652262508,24750.907936015366,633.3043478260867,35.77410469067033,5048.62,False
2006-02-02,2281.57,Nasdaq Composite,2006,2,2,200602,20061,200605,0.9874532580846203,False,0.05263157894736842,39.80091533180778,0.0,24401.115109675826,24440.916025007635,633.3043478260867,35.310689223171885,5048.62,False
2006-02-03,2262.58,Nasdaq Composite,2006,2,3,200602,20061,200605,0.9916767839689336,False,0.05263157894736842,39.85354691075515,0.0,24198.019357219073,24237.87290412983,633.3043478260867,35.00622245335941,5048.62,False
2006-02-06,2258.8,Nasdaq Composite,2006,2,6,200602,20061,200606,0.9983293408409869,False,0.05263157894736842,39.90617848970252,0.0,24157.592714549963,24197.498893039665,633.3043478260867,34.94343514719364,5048.62,False
2006-02-07,2244.96,Nasdaq Composite,2006,2,7,200602,20061,200606,0.993872852842217,False,0.05263157894736842,39.95881006864988,0.0,24009.575589010128,24049.534399078777,633.3043478260867,34.72085315685561,5048.62,False
2006-02-08,2266.98,Nasdaq Composite,2006,2,8,200602,20061,200606,1.009808638015822,False,0.05263157894736842,40.01144164759725,0.0,24245.076824876247,24285.088266523846,633.3043478260867,35.067902529817346,5048.62,False
2006-02-09,2255.87,Nasdaq Composite,2006,2,9,200602,20061,200606,0.9950992068743438,False,0.05263157894736842,40.06407322654462,0.0,24126.25671904189,24166.320792268434,633.3043478260867,34.88870525661251,5048.62,False
2006-02-10,2261.87,Nasdaq Composite,2006,2,10,200602,20061,200606,1.0026597277325378,False,0.05263157894736842,40.11670480549199,0.0,24190.42599311985,24230.542697925343,633.3043478260867,34.981266999654686,5048.62,False
2006-02-13,2239.81,Nasdaq Composite,2006,2,13,200602,20061,200607,0.9902470080066494,False,0.05263157894736842,40.16933638443936,0.0,23954.496962093213,23994.666298477652,633.3043478260867,34.62821660449168,5048.62,False
2006-02-14,2262.16,Nasdaq Composite,2006,2,14,200602,20061,200607,1.009978524964171,False,0.05263157894736842,40.221967963386724,0.0,24193.527508033618,24233.749475997003,633.3043478260867,34.98040478580474,5048.62,False
2006-02-15,2276.42,Nasdaq Composite,2006,2,15,200602,20061,200607,1.0063037097287548,False,0.05263157894736842,40.274599542334094,0.0,24346.036482758907,24386.311082301243,633.3043478260867,35.2040874014474,5048.62,False
2006-02-16,2294.62,Nasdaq Composite,2006,2,16,200602,20061,200607,1.007995009708226,False,0.05263157894736842,40.327231121281464,0.0,24540.683280795387,24581.01051191667,633.3043478260867,35.49028828239839,5048.62,False
2006-02-17,2282.36,Nasdaq Composite,2006,2,17,200602,20061,200607,0.9946570674011385,False,0.05263157894736842,40.379862700228834,0.0,24409.564064096092,24449.94392679632,633.3043478260867,35.2928855163383,5048.62,False
2006-02-21,2262.96,Nasdaq Composite,2006,2,21,200602,20061,200608,0.9915000262885785,False,0.05263157894736842,40.4324942791762,0.0,24202.083411244017,24242.515905523192,633.3043478260867,34.98217343996101,5048.62,False
2006-02-22,2283.16,Nasdaq Composite,2006,2,22,200602,20061,200608,1.0089263619330433,False,0.05263157894736842,40.48512585812357,0.0,24418.119967306484,24458.605093164606,633.3043478260867,35.30007004922104,5048.62,False
2006-02-23,2279.32,Nasdaq Composite,2006,2,23,200602,20061,200608,0.9983181204996585,False,0.05263157894736842,40.53775743707094,0.0,24377.051631896593,24417.589389333665,633.3043478260867,35.23636635142856,5048.62,False
2006-02-24,2287.04,Nasdaq Composite,2006,2,24,200602,20061,200608,1.003386975062738,False,0.05263157894736842,40.59038901601831,0.0,24459.6160978769,24500.20648689292,633.3043478260867,35.35613271250903,5048.62,False
2006-02-27,2307.17,Nasdaq Composite,2006,2,27,200602,20061,200609,1.0088017699734155,False,0.05263157894736842,40.64302059496568,0.0,24674.904012408464,24715.54703300343,633.3043478260867,35.67281480882978,5048.62,False
2006-02-28,2281.38,Nasdaq Composite,2006,2,28,200602,20061,200609,0.9888218033348215,False,0.05263157894736842,40.69565217391304,0.0,24399.08308266336,24439.778734837273,633.3043478260867,35.260799309847606,5048.62,False
2006-03-01,2314.63,Nasdaq Composite,2006,3,1,200603,20061,200609,1.014574511918225,False,0.043478260869565216,40.73913043478261,0.0,24754.6878098454,24795.426940280184,633.3043478260867,35.786094280232504,5048.62,False
2006-03-02,2311.11,Nasdaq Composite,2006,3,2,200603,20061,200609,0.9984792385824084,False,0.043478260869565216,40.78260869565217,0.0,24717.04183571966,24757.824444415313,633.3043478260867,35.72793873978022,5048.62,False
2006-03-03,2302.6,Nasdaq Composite,2006,3,3,200603,20061,200609,0.9963177866912435,False,0.043478260869565216,40.826086956521735,0.0,24626.028415319084,24666.854502275604,633.3043478260867,35.59062583375293,5048.62,False
2006-03-06,2286.03,Nasdaq Composite,2006,3,6,200603,20061,200610,0.992803787023365,False,0.043478260869565216,40.869565217391305,0.0,24448.81427007378,24489.683835291173,633.3043478260867,35.32546938034937,5048.62,False
2006-03-07,2268.37,Nasdaq Composite,2006,3,7,200603,20061,200610,0.992274817040896,False,0.043478260869565216,40.91304347826087,0.0,24259.942706704307,24300.855750182567,633.3043478260867,35.04305682944472,5048.62,False
2006-03-08,2267.46,Nasdaq Composite,2006,3,8,200603,20061,200610,0.9995988308785604,False,0.043478260869565216,40.95652173913044,0.0,24250.210366802483,24291.166888541615,633.3043478260867,35.0263630665758,5048.62,False
2006-03-09,2249.72,Nasdaq Composite,2006,3,9,200603,20061,200610,0.9921762677180633,False,0.043478260869565216,41.0,0.0,24060.483213111977,24101.483213111977,633.3043478260867,34.742737371950206,5048.62,False
2006-03-10,2262.04,Nasdaq Composite,2006,3,10,200603,20061,200610,1.005476237042832,False,0.043478260869565216,41.04347826086956,0.0,24192.244122552056,24233.287600812924,633.3043478260867,34.93588748025129,5048.62,False
2006-03-13,2267.03,Nasdaq Composite,2006,3,13,200603,20061,200611,1.0022059733691713,False,0.043478260869565216,41.08695652173913,0.0,24245.6115688269,24286.69852534864,633.3043478260867,35.0127693948178,5048.62,False
2006-03-14,2295.89,Nasdaq Composite,2006,3,14,200603,20061,200611,1.0127303123469913,False,0.043478260869565216,41.130434782608695,0.0,24554.26577714189,24595.396211924497,633.3043478260867,35.46816096404485,5048.62,False
2006-03-15,2311.84,Nasdaq Composite,2006,3,15,200603,20061,200611,1.0069471969475892,False,0.043478260869565216,41.17391304347826,0.0,24724.849097399143,24766.023010442623,633.3043478260867,35.718786130353934,5048.62,False
2006-03-16,2299.56,Nasdaq Composite,2006,3,16,200603,20061,200611,0.9946882137172122,False,0.043478260869565216,41.21739130434783,0.0,24593.515983119578,24634.733374423926,633.3043478260867,35.52177823976734,5048.62,False
2006-03-17,2306.48,Nasdaq Composite,2006,3,17,200603,20061,200611,1.0030092713388647,False,0.043478260869565216,41.26086956521739,0.0,24667.52454588949,24708.785415454706,633.3043478260867,35.629201711599,5048.62,False
2006-03-20,2314.11,Nasdaq Composite,2006,3,20,200603,20061,200612,1.0033080711733897,False,0.043478260869565216,41.30434782608695,0.0,24749.12647275863,24790.43082058472,633.3043478260867,35.747867290116574,5048.62,False
2006-03-21,2294.23,Nasdaq Composite,2006,3,21,200603,20061,200612,0.991409224280609,False,0.043478260869565216,41.34782608695652,0.0,24536.512277980317,24577.860104067273,633.3043478260867,35.430417116294876,5048.62,False
2006-03-22,2303.35,Nasdaq Composite,2006,3,22,200603,20061,200612,1.0039751899330058,False,0.043478260869565216,41.391304347826086,0.0,24634.049574578818,24675.440878926645,633.3043478260867,35.57269881526698,5048.62,False
2006-03-23,2300.14,Nasdaq Composite,2006,3,23,200603,20061,200612,0.9986063776673106,False,0.043478260869565216,41.43478260869565,0.0,24599.719012947106,24641.1537955558,633.3043478260867,35.519526857257794,5048.62,False
2006-03-24,2312.82,Nasdaq Composite,2006,3,24,200603,20061,200612,1.0055127079221267,False,0.043478260869565216,41.47826086956522,0.0,24735.33007883187,24776.808339701434,633.3043478260867,35.71820823538229,5048.62,False
2006-03-27,2315.58,Nasdaq Composite,2006,3,27,200603,20061,200613,1.0011933483798998,False,0.043478260869565216,41.52173913043478,0.0,24764.84794490773,24806.369684038167,633.3043478260867,35.759648394618786,5048.62,False
2006-03-28,2304.46,Nasdaq Composite,2006,3,28,200603,20061,200613,0.9951977474326087,False,0.043478260869565216,41.565217391304344,0.0,24645.920890283243,24687.486107674547,633.3043478260867,35.58112230875627,5048.62,False
2006-03-29,2337.78,Nasdaq Composite,2006,3,29,200603,20061,200613,1.014458918792255,False,0.043478260869565216,41.608695652173914,0.0,25002.27425899619,25043.88295464836,633.3043478260867,36.10682908953891,5048.62,False
2006-03-30,2340.82,Nasdaq Composite,2006,3,30,200603,20061,200613,1.0013003789920352,False,0.043478260869565216,41.65217391304348,0.0,25034.78669119569,25076.438865108736,633.3043478260867,36.15267288698152,5048.62,False
