date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1995-06-22,940.09,Nasdaq Composite,1995,6,22,199506,19952,199525,1.0117306471227627,False,0.045454545454545456,14.814229249011857,0.0,8485.388017289077,8500.202246538089,530.9130434782608,14.575916160572879,940.09,True,940.09,0.0,False
1995-06-23,938.87,Nasdaq Composite,1995,6,23,199506,19952,199525,0.998702251912051,False,0.045454545454545456,14.859683794466402,0.0,8474.376121214133,8489.235805008599,530.9130434782608,14.554525502639228,940.09,False,940.09,-0.0012977480879490244,False
1995-06-26,926.98,Nasdaq Composite,1995,6,26,199506,19952,199526,0.987335839892637,False,0.045454545454545456,14.905138339920947,0.0,8367.055265205063,8381.960403544983,530.9130434782608,14.356689613423521,940.09,False,940.09,-0.013945473305747358,False
1995-06-27,919.56,Nasdaq Composite,1995,6,27,199506,19952,199526,0.9919955123087876,False,0.045454545454545456,14.950592885375494,0.0,8300.081274323036,8315.031867208412,530.9130434782608,14.232800489514956,940.09,False,940.09,-0.021838334627535705,False
1995-06-28,920.52,Nasdaq Composite,1995,6,28,199506,19952,199526,1.0010439775544826,False,0.045454545454545456,14.996047430830039,0.0,8308.746372873811,8323.742420304641,530.9130434782608,14.247488197060962,940.09,False,940.09,-0.020817155804231602,False
1995-06-29,926.81,Nasdaq Composite,1995,6,29,199506,19952,199526,1.0068330943379828,False,0.045454545454545456,15.041501976284584,0.0,8365.52082067003,8380.562322646314,530.9130434782608,14.35029315612513,940.09,False,940.09,-0.014126307055707499,False
1995-06-30,933.45,Nasdaq Composite,1995,6,30,199506,19952,199526,1.0071643594695785,False,0.045454545454545456,15.08695652173913,0.0,8425.454418979554,8440.541375501294,530.9130434782608,14.458866988097611,940.09,False,940.09,-0.007063153527853694,False
1995-07-03,934.53,Nasdaq Composite,1995,7,3,199507,19953,199527,1.0011569982323638,False,0.05,15.13695652173913,0.0,8435.202654849176,8450.339611370915,530.9130434782608,14.475395314295243,940.09,False,940.09,-0.005914327351636661,False
1995-07-05,941.82,Nasdaq Composite,1995,7,5,199507,19953,199527,1.0078007126576998,False,0.05,15.18695652173913,0.0,8501.003246969121,8516.19020349086,530.9130434782608,14.594561808260138,941.82,True,941.82,0.0,False
1995-07-06,952.93,Nasdaq Composite,1995,7,6,199507,19953,199527,1.011796309273534,False,0.05,15.23695652173913,0.0,8601.283710405685,8616.520666927425,530.9130434782608,14.776839086198713,952.93,True,952.93,0.0,False
1995-07-07,969.76,Nasdaq Composite,1995,7,7,199507,19953,199527,1.017661318250029,False,0.05,15.28695652173913,0.0,8753.19371937395,8768.48067589569,530.9130434782608,15.053607974909724,969.76,True,969.76,0.0,False
