horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
10,30,5,0.003914315949804781,0.003908995048096164,0.04720841654721362,0.04613197560961235,1.0,-0.0001328945565270523,-0.00022269584311929158,0.007010465494541096,0.006102127085758191,0.2,-0.004047210506331833,-0.003965538705010596
10,45,5,0.004725278913506226,0.004588754386872895,0.059704717957159745,0.0597746496337348,1.0,-0.00016449878265778484,-0.00028075080282785603,0.010762099970610128,0.009506873023154672,0.2,-0.004889777696164011,-0.004869505189700751
10,60,5,0.005689915015016966,0.0057052623765267985,0.07418998236862388,0.07317278551368345,1.0,-0.00021819826637474725,-0.0002103285209722472,0.014540521820980335,0.014647977496649256,0.4,-0.005908113281391713,-0.005919007326652848
10,90,5,0.007106854855599964,0.007063906293418132,0.09788113227413545,0.09603284193816575,1.0,-0.00032055865625315596,-0.0003728054126432845,0.021866107954497994,0.021368984747010877,0.2,-0.0074274135118531205,-0.007436711706061416
10,120,5,0.008301170856544004,0.007983466261265226,0.11957369646339591,0.11798361753960918,1.0,0.00012987675878308735,0.0006081823136903086,0.034594867755724935,0.039330722403151386,0.6,-0.008171294097760917,-0.007633686049486554
12,15,5,0.0020845271271861866,0.002080639749496127,0.027702868612833952,0.027550289977592124,1.0,-0.00011260381698172673,-0.00012442651881428013,0.0021505855679682107,0.002006667546817331,0.0,-0.0021971309441679134,-0.002205066268310407
12,30,5,0.0033328726874537473,0.0033637850272025815,0.046082120501296585,0.04648557161664901,1.0,-0.00017372765555379033,-0.00021760350631616632,0.00484591642483112,0.0044760256916369645,0.2,-0.0035066003430075376,-0.003581388533518748
12,45,5,0.004074805058130249,0.004014081157709182,0.0586136777766658,0.05805192950174565,1.0,-0.00019433360502407737,-0.00023086610724765144,0.008086082984345433,0.007661038979236645,0.4,-0.004269138663154326,-0.0044455871670394664
12,60,5,0.004760305858160984,0.004909137292274934,0.07057460514897036,0.07174964215320179,1.0,-0.00016355891157515678,-0.0001612449858705567,0.011815672034028824,0.011751798372097388,0.2,-0.004923864769736141,-0.0049698532764597125
12,90,5,0.005869375122126019,0.00583122659967783,0.09173496752165886,0.09056621780693219,1.0,-0.00040583333808923426,-0.00028754532567853985,0.016038607029569496,0.017502887217604846,0.2,-0.006275208460215254,-0.006405084013189066
12,120,5,0.006910970998225218,0.006791410187447777,0.11247004978209878,0.11411690664216345,1.0,0.00019918773107372446,7.044179057658084e-05,0.029993874255286858,0.028563044718693753,0.6,-0.006711783267151494,-0.006792617311479177
