horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
4,60,5,0.010012338825553213,0.009308162467290826,0.08260041257620787,0.0791594784758829,1.0,-0.0003496710488517962,0.00010154597932277021,0.040307192892616285,0.04208142416030758,0.6,-0.010362009874405009,-0.008675497072478944
4,90,5,0.012988669662184638,0.01176949023426288,0.11694140471241302,0.11106552956478843,1.0,0.001454888509100849,0.0008840608986397935,0.06849514854130531,0.06615731297275351,1.0,-0.011533781153083789,-0.010957716110239879
4,120,5,0.015681870785262442,0.015183273237552974,0.1507658340219471,0.1476228217287825,1.0,0.001383671667034747,0.0006579507786934613,0.08930130743462646,0.0860618997224889,0.8,-0.014298199118227694,-0.014083975597088516
5,15,5,0.003264772871555577,0.0030134226743914194,0.02410793789950798,0.023256348452067144,1.0,-0.0002486914762696024,-0.00016648490386095283,0.00708477680697559,0.007447769853758945,0.0,-0.0035134643478251792,-0.003255878118718636
5,30,5,0.005257245387727228,0.005211350846519025,0.042480297012871746,0.04281420439466643,1.0,-0.0005850192643448882,-0.00026509822727693866,0.013879472250807146,0.01535007074968786,0.0,-0.005842264652072116,-0.005475464074503167
5,45,5,0.007127329699664254,0.006018681135905757,0.060408302251472666,0.05560007371083531,1.0,-0.0004174121994025448,-0.0004515229182742164,0.022995966659396804,0.022804594814286983,0.4,-0.007544741899066798,-0.0071033342159232404
5,60,5,0.007755054714241938,0.007688648240576024,0.07222464780079951,0.07200089835156898,1.0,-0.0008147575509243055,-0.0009939296981924528,0.029372632998014757,0.02830411609669592,0.2,-0.008569812265166243,-0.008180995201728214
5,90,5,0.010489482684578676,0.00989557254449469,0.10387354463950826,0.10081914576973894,1.0,0.00027819216967932546,0.0009629698974371603,0.051505879536172514,0.05481695595860647,0.6,-0.010211290514899352,-0.009895191617067978
5,120,5,0.012820671982686438,0.011757807005174481,0.13381187012465992,0.1264991294147202,1.0,0.00025550325177730037,0.0008950756193630838,0.06804553183518061,0.07125681697093,0.8,-0.012565168730909137,-0.011311016225460158
6,15,5,0.0029368960491625183,0.0027254776385894353,0.022623673617051133,0.023205336303838475,1.0,-0.0002042934693586851,-0.0001267840456107283,0.004338074321127805,0.004382428548709072,0.2,-0.0031411895185212034,-0.0028522616842001636
6,30,5,0.0049589756704782936,0.004469529902356939,0.0402469520963995,0.04082271742206167,1.0,-0.00021788533828654978,-0.0001679378841616952,0.009802127686853401,0.008289590027884985,0.2,-0.0051768610087648435,-0.004637467786518634
